"","pixelxocc","pixel.id","fire","pix","ID","fire.occ","group","elev","fire.yr","sens","int","pue","m.npp","map","m.bare","m.shrub","m.annual","m.perennial","m.litter","group.fire.occ","group.num","fire.num"
"606","NV4050111851919990804-943-before","NV4050111851919990804-943","NV4050111851919990804","943",943,"before","fire",1388.39416503906,1999,0.0771270757452629,11.1955176674556,0.118720330237358,31.9555555555556,269.166666666667,23.2222222222222,19.3333333333333,8.66666666666667,3.33333333333333,14,"fire-before",1,0
"607","NV4050111851919990804-951-after","NV4050111851919990804-951","NV4050111851919990804","951",951,"after","fire",1537.44799804688,1999,0.239159400996312,-5.2199873558149,0.216681739249162,50.32,232.229998588562,20.3,15.6,22.6,6.8,13,"fire-after",1,1
"608","NV4050111851919990804-951-before","NV4050111851919990804-951","NV4050111851919990804","951",951,"before","fire",1537.44799804688,1999,0.111182539435557,11.6190452666353,0.149436638951432,45.3888888888889,303.733336130778,27.2222222222222,18.3333333333333,11.2222222222222,4.33333333333333,10.6666666666667,"fire-before",1,0
"609","NV4050111851919990804-956-after","NV4050111851919990804-956","NV4050111851919990804","956",956,"after","fire",1278.96643066406,1999,0.354810916457106,3.38349410100668,0.373224489795918,68.58,183.75,36.6,12.6,18.4,3.5,15.7,"fire-after",1,1
"610","NV4050111851919990804-956-before","NV4050111851919990804-956","NV4050111851919990804","956",956,"before","fire",1278.96643066406,1999,0.350383440873769,-12.5740931581812,0.298838535700252,72.9,243.944442537096,31.8888888888889,17.2222222222222,15.4444444444444,9.22222222222222,16,"fire-before",1,0
"611","NV4050111851919990804-957-after","NV4050111851919990804-957","NV4050111851919990804","957",957,"after","fire",1400.51574707031,1999,0.391692387753285,5.9091911235311,0.419038359650181,90.55,216.090002059936,31.8,8.1,22.4,5.2,19.5,"fire-after",1,1
"612","NV4050111851919990804-957-before","NV4050111851919990804-957","NV4050111851919990804","957",957,"before","fire",1400.51574707031,1999,0.253822988742546,11.3042139481316,0.293973714900813,82.7666666666667,281.544445885552,36.3333333333333,11.2222222222222,11.7777777777778,6.33333333333333,18.7777777777778,"fire-before",1,0
"613","NV4051011878720000813-176-after","NV4051011878720000813-176","NV4051011878720000813","176",176,"after","fire",1647.47827148438,2000,0.232605621847661,28.3463175286008,0.336271204713816,91.95,273.440005302429,13.6,12.9,27.5,15.3,14,"fire-after",1,1
"614","NV4051011878720000813-176-before","NV4051011878720000813-176","NV4051011878720000813","176",176,"before","fire",1647.47827148438,2000,0.131791599519129,55.9215428147225,0.297572385527087,100.377777777778,337.322220272488,13.6666666666667,17.7777777777778,15.4444444444444,16.2222222222222,13.4444444444444,"fire-before",1,0
"615","NV4051011878720000813-204-after","NV4051011878720000813-204","NV4051011878720000813","204",204,"after","fire",1878.3447265625,2000,0.213658716075433,30.2250801478244,0.318895581587811,91.59,287.210000038147,11.7,12.9,33.6,13.1,13.9,"fire-after",1,1
"616","NV4051011878720000813-204-before","NV4051011878720000813-204","NV4051011878720000813","204",204,"before","fire",1878.3447265625,2000,0.119398340057472,47.6812587128351,0.253084112149533,90.2666666666667,356.666666666667,15.2222222222222,19.5555555555556,15.1111111111111,14,11.8888888888889,"fire-before",1,0
"617","NV4051011878720000813-242-after","NV4051011878720000813-242","NV4051011878720000813","242",242,"after","fire",2195.75610351562,2000,0.204386675810607,96.4004338417377,0.480254372019078,167.822222222222,349.444444444445,13.5555555555556,19.5555555555556,23.7777777777778,23.1111111111111,14.7777777777778,"fire-after",1,1
"618","NV4051011878720000813-242-before","NV4051011878720000813-242","NV4051011878720000813","242",242,"before","fire",2195.75610351562,2000,0.158032923534918,149.230108388559,0.523394996731875,213.777777777778,408.444442749023,11.5555555555556,22.4444444444444,9.22222222222222,23.3333333333333,14,"fire-before",1,0
"619","NV4051011878720000813-392-after","NV4051011878720000813-392","NV4051011878720000813","392",392,"after","fire",1974.30346679688,2000,0.116388039201366,91.6868900634597,0.392894839832471,130.28,331.590000152588,13.7,18,12,20.9,14.7,"fire-after",1,1
"620","NV4051011878720000813-392-before","NV4051011878720000813-392","NV4051011878720000813","392",392,"before","fire",1974.30346679688,2000,0.0983428221581332,124.376865249699,0.402856367287024,164.544444444444,408.444442749023,13.8888888888889,19.6666666666667,7.33333333333333,24.6666666666667,14,"fire-before",1,0
"621","NV4051011878720000813-439-after","NV4051011878720000813-439","NV4051011878720000813","439",439,"after","fire",1718.26391601562,2000,0.165855313403436,22.7540366032471,0.234476310999191,77.75,331.590000152588,17.8,8.7,31.7,15.7,13.8,"fire-after",1,1
"622","NV4051011878720000813-439-before","NV4051011878720000813-439","NV4051011878720000813","439",439,"before","fire",1718.26391601562,2000,0.0742291929994187,42.5926097407538,0.178509249924873,72.9111111111111,408.444442749023,22,13.1111111111111,17.5555555555556,14.5555555555556,12.7777777777778,"fire-before",1,0
"623","NV4051011878720000813-489-after","NV4051011878720000813-489","NV4051011878720000813","489",489,"after","fire",1911.76306152344,2000,0.150749094871107,58.903107608687,0.328387466298417,108.89,331.590000152588,16.4,16.3,12.6,18.5,17.4,"fire-after",1,1
"624","NV4051011878720000813-489-before","NV4051011878720000813-489","NV4051011878720000813","489",489,"before","fire",1911.76306152344,2000,0.103241915745221,79.4203021439904,0.297687705261794,121.588888888889,408.444442749023,18.3333333333333,22,8,21.2222222222222,17.4444444444444,"fire-before",1,0
"625","NV4051011878720000813-510-after","NV4051011878720000813-510","NV4051011878720000813","510",510,"after","fire",1915.48547363281,2000,0.252467830224766,50.8587144715139,0.429546324931632,123.37,287.210000038147,12.8,12.5,22.5,17.3,13.7,"fire-after",1,1
"626","NV4051011878720000813-510-before","NV4051011878720000813-510","NV4051011878720000813","510",510,"before","fire",1915.48547363281,2000,0.149944802470967,67.6641315631329,0.339657320872274,121.144444444444,356.666666666667,14.2222222222222,19,12.7777777777778,19,12,"fire-before",1,0
"627","NV4051011878720000813-648-after","NV4051011878720000813-648","NV4051011878720000813","648",648,"after","fire",2092.20458984375,2000,0.302144228343017,112.864085465001,0.619892219919171,220.185714285714,355.199996403285,14.8571428571429,15.4285714285714,25.1428571428571,22.8571428571429,15,"fire-after",1,1
"628","NV4051011878720000813-648-before","NV4051011878720000813-648","NV4051011878720000813","648",648,"before","fire",2092.20458984375,2000,0.296376184872421,90.7359472010215,0.532345099646441,204.7,384.525001049042,14.375,21,12.5,27.25,15.5,"fire-before",1,0
"629","NV4051011878720000813-687-after","NV4051011878720000813-687","NV4051011878720000813","687",687,"after","fire",2046.82421875,2000,0.217744874622134,118.261517569475,0.538573706564208,198.525,368.612499237061,12,24,11.375,27.875,14.125,"fire-after",1,1
"630","NV4051011878720000813-687-before","NV4051011878720000813-687","NV4051011878720000813","687",687,"before","fire",2046.82421875,2000,0.17920925772858,139.047419036028,0.519640916193986,212.244444444444,408.444442749023,8.44444444444444,32.7777777777778,8.77777777777778,28.4444444444444,13.1111111111111,"fire-before",1,0
"631","NV4051011878720000813-738-after","NV4051011878720000813-738","NV4051011878720000813","738",738,"after","fire",1908.78845214844,2000,0.144035911796289,58.9848195146825,0.359749846739511,98.37,273.440005302429,16.5,13.2,17.4,16.4,14.6,"fire-after",1,1
"632","NV4051011878720000813-738-before","NV4051011878720000813-738","NV4051011878720000813","738",738,"before","fire",1908.78845214844,2000,0.0989289144636167,98.8401900350969,0.391943083394599,132.211111111111,337.322220272488,17.3333333333333,18.3333333333333,9.77777777777778,16.5555555555556,13.5555555555556,"fire-before",1,0
"633","NV4051011878720000813-879-after","NV4051011878720000813-879","NV4051011878720000813","879",879,"after","fire",2012.42431640625,2000,0.252646951062664,96.858675944168,0.515412527771653,189.9875,368.612499237061,10.625,13.25,31.375,25.125,13.5,"fire-after",1,1
"634","NV4051011878720000813-879-before","NV4051011878720000813-879","NV4051011878720000813","879",879,"before","fire",2012.42431640625,2000,0.175890776601121,147.202834210907,0.536289447275062,219.044444444444,408.444442749023,11.2222222222222,26.6666666666667,8.88888888888889,27.4444444444444,13.1111111111111,"fire-before",1,0
"635","NV4051011878720000813-941-after","NV4051011878720000813-941","NV4051011878720000813","941",941,"after","fire",1921.12927246094,2000,0.122955090749395,87.6793214396466,0.387375976178085,128.45,331.590000152588,15.5,16.2,11.1,16.4,13.8,"fire-after",1,1
"636","NV4051011878720000813-941-before","NV4051011878720000813-941","NV4051011878720000813","941",941,"before","fire",1921.12927246094,2000,0.101890523888619,102.161159526685,0.352013059132561,143.777777777778,408.444442749023,18.1111111111111,18.1111111111111,8.44444444444444,18.5555555555556,12.3333333333333,"fire-before",1,0
"637","NV4051011878720000813-952-after","NV4051011878720000813-952","NV4051011878720000813","952",952,"after","fire",2128.78686523438,2000,0.151303599092915,94.4492395536932,0.436141017320939,144.62,331.590000152588,19.2,19.6,9.3,22.4,18.7,"fire-after",1,1
"638","NV4051011878720000813-952-before","NV4051011878720000813-952","NV4051011878720000813","952",952,"before","fire",2128.78686523438,2000,0.149303912915679,95.5287576000176,0.383188249686341,156.511111111111,408.444442749023,17.2222222222222,24.2222222222222,9.22222222222222,25,16.4444444444444,"fire-before",1,0
"639","NV4053011891319990910-199-after","NV4053011891319990910-199","NV4053011891319990910","199",199,"after","fire",1522.01330566406,1999,0.203621403849669,12.209421018577,0.255360623245038,60.26,235.980000495911,27.8,9.3,26,6.7,15,"fire-after",1,1
"640","NV4053011891319990910-199-before","NV4053011891319990910-199","NV4053011891319990910","199",199,"before","fire",1522.01330566406,1999,0.180241422565947,9.96342715165871,0.211930592434872,66.6333333333333,314.411112467448,30.3333333333333,14.2222222222222,12.1111111111111,5.44444444444444,15.6666666666667,"fire-before",1,0
"641","NV4053011891319990910-740-after","NV4053011891319990910-740","NV4053011891319990910","740",740,"after","fire",1525.00061035156,1999,0.244472407909007,7.4694010603961,0.276125094766788,65.16,235.980000495911,24.6,9.1,29.2,7.3,15.5,"fire-after",1,1
"642","NV4053011891319990910-740-before","NV4053011891319990910-740","NV4053011891319990910","740",740,"before","fire",1525.00061035156,1999,0.196704888467939,8.25379718900993,0.222956496193364,70.1,314.411112467448,28.5555555555556,14.6666666666667,13.5555555555556,7.22222222222222,15.4444444444444,"fire-before",1,0
"643","NV4053011891319990910-888-after","NV4053011891319990910-888","NV4053011891319990910","888",888,"after","fire",1547.63757324219,1999,0.183518827776549,29.8332269302811,0.309941519816496,73.14,235.980000495911,24.7,6.1,33.6,8.7,20.6,"fire-after",1,1
"644","NV4053011891319990910-888-before","NV4053011891319990910-888","NV4053011891319990910","888",888,"before","fire",1547.63757324219,1999,0.163376286857641,24.9437910093993,0.24271124042733,76.3111111111111,314.411112467448,34.3333333333333,12.8888888888889,12.4444444444444,8.66666666666667,17.3333333333333,"fire-before",1,0
"645","NV4053011891319990910-915-after","NV4053011891319990910-915","NV4053011891319990910","915",915,"after","fire",1470.71545410156,1999,0.182436059791556,14.9287385199167,0.24569878751655,57.98,235.980000495911,30.7,8.5,24.2,6.5,17.3,"fire-after",1,1
"646","NV4053011891319990910-915-before","NV4053011891319990910-915","NV4053011891319990910","915",915,"before","fire",1470.71545410156,1999,0.166238099399908,15.8217831220897,0.216560058436034,68.0888888888889,314.411112467448,35.6666666666667,13,11.6666666666667,6,16.3333333333333,"fire-before",1,0
"647","NV4053511811619990804-159-after","NV4053511811619990804-159","NV4053511811619990804","159",159,"after","fire",2001.49584960938,1999,0.174557389665113,140.769174468564,0.553245461595416,205.657142857143,371.728567395891,14.5714285714286,16.7142857142857,16.7142857142857,26,13,"fire-after",1,1
"648","NV4053511811619990804-159-before","NV4053511811619990804-159","NV4053511811619990804","159",159,"before","fire",2001.49584960938,1999,0.232885799995181,105.236069725135,0.472072274889741,207.7,439.975001811981,11.875,22.125,8.5,27.75,12.25,"fire-before",1,0
"649","NV4053511811619990804-188-after","NV4053511811619990804-188","NV4053511811619990804","188",188,"after","fire",1546.28576660156,1999,0.256166903738609,11.5248010126774,0.30179341656642,76.23,252.590003013611,17.7,7.2,39.4,10.6,14.5,"fire-after",1,1
"650","NV4053511811619990804-188-before","NV4053511811619990804-188","NV4053511811619990804","188",188,"before","fire",1546.28576660156,1999,0.120238783019581,38.8190609628157,0.238661789900288,78.2333333333333,327.799994150797,20.4444444444444,17.7777777777778,20.1111111111111,8,16.1111111111111,"fire-before",1,0
"651","NV4053511811619990804-246-after","NV4053511811619990804-246","NV4053511811619990804","246",246,"after","fire",1774.36389160156,1999,0.623526214245614,19.4433955934515,0.6944357523424,190.414285714286,274.200003487723,11.2857142857143,9.42857142857143,38.5714285714286,18.2857142857143,12.2857142857143,"fire-after",1,1
"652","NV4053511811619990804-246-before","NV4053511811619990804-246","NV4053511811619990804","246",246,"before","fire",1774.36389160156,1999,0.234722245566742,78.6861969870198,0.487949656744423,151.622222222222,310.733331044515,14.1111111111111,15.7777777777778,18.8888888888889,23,13.8888888888889,"fire-before",1,0
"653","NV4053511811619990804-331-after","NV4053511811619990804-331","NV4053511811619990804","331",331,"after","fire",1498.47802734375,1999,0.244606084801866,6.12732088412417,0.273349908425881,58.27,213.170000076294,27.1,11.8,24.7,7.1,18.2,"fire-after",1,1
"654","NV4053511811619990804-331-before","NV4053511811619990804-331","NV4053511811619990804","331",331,"before","fire",1498.47802734375,1999,0.129452393204917,31.5394185839333,0.242849151529697,67.5444444444444,278.133335113525,32.3333333333333,16.1111111111111,15.8888888888889,6.22222222222222,15.7777777777778,"fire-before",1,0
"655","NV4053511811619990804-40-after","NV4053511811619990804-40","NV4053511811619990804","40",40,"after","fire",1574.78601074219,1999,0.246876879941374,21.203255484062,0.346343293960576,73.83,213.170000076294,10.2,12.4,32.8,11.7,13.6,"fire-after",1,1
"656","NV4053511811619990804-40-before","NV4053511811619990804-40","NV4053511811619990804","40",40,"before","fire",1574.78601074219,1999,0.110617741252148,46.7890742583706,0.278843079071769,77.5555555555556,278.133335113525,12.2222222222222,17.5555555555556,19.4444444444444,12,12.2222222222222,"fire-before",1,0
"657","NV4053511811619990804-493-after","NV4053511811619990804-493","NV4053511811619990804","493",493,"after","fire",1515.681640625,1999,0.203598168564905,3.26944068029529,0.217300195549796,51.85,238.610001564026,25.8,12.3,22.3,5.4,14.5,"fire-after",1,1
"658","NV4053511811619990804-493-before","NV4053511811619990804-493","NV4053511811619990804","493",493,"before","fire",1515.681640625,1999,0.0867523462145394,38.6098211514958,0.211006223395049,65.5666666666667,310.733331044515,22.4444444444444,19.3333333333333,14.1111111111111,7,16.3333333333333,"fire-before",1,0
